name,code,zone,state,address,longitude,latitude
Ugu,UGU,NR,Uttar Pradesh,"Unnao, Uttar Pradesh",80.299391,26.804337999999998
VIRBHADRA,VRH,NR,Uttarakhand,"Rishikesh, Uttarakhand",78.251864,30.074509
BISHNUPRIYA,VSPR,ER,West Bengal,"Nabadwip, West Bengal",88.3552,23.413186
Vadaj,VRJ,WR,Gujarat,"State Highway 160, Gujarat",,
Varkhedi,VRKD,CR,Maharashtra,"Jalgaon, Maharashtra",,
Vishvamitri,VSI,WR,Gujarat,"Vadodara, Gujarat",,
Vellanur,VEL,SR,Tamil Nadu,"Pudukkottai, Tamil Nadu",78.796975,10.46709
YEDESHI,YSI,CR,Maharashtra,"National Highway 211, Maharashtra",75.97657,18.317377999999998
Virul,VUL,CR,Maharashtra,"Wardha, Maharashtra",,
VALLIYUR,VLY,SR,Tamil Nadu,"Vallioor, Tamil Nadu",77.61399,8.376159999999999
VELLORE TOWN,VT,SR,Tamil Nadu,"Vellore - 632008, Tamil Nadu",79.125213,12.923646999999999
Vavadi Khurd,VKG,WR,Gujarat,"National Highway 59, Gujarat",73.502962,22.79511
WADIARAM,WDR,SCR,Andhra Pradesh,"Telangana Region, Andhra Pradesh",78.455417,17.972607
VARAKALPATTU,VKP,SR,Tamil Nadu,"State Highway 9, Tamil Nadu",79.704026,11.765793
VALANTARAVAL,VTV,SR,Tamil Nadu,"National Highway 49, Tamil Nadu",78.911814,9.337064
VIRAMDAD,VQD,WR,Gujarat,"Khambhalia-Dwarka (SH 6), Gujarat",69.575526,22.197917
AMBALE,ABLE,CR,Maharashtra,"Malshiras Rd, Maharashtra",74.171511,18.398719
Warudkhed,WRD,CR,Maharashtra,"Wardha, Maharashtra",,
VAITARNA,VTN,WR,Maharashtra,"Thane, Maharashtra",72.849578,19.517672
Bachharpur Halt,XBAC,ECR,Bihar,"Bachharpur, Bihar",,
DEVANUR,VNR,SWR,Karnataka,"National Highway 206, Karnataka",76.08846,13.439281999999999
VALMIKINAGAR RD,VKNR,ECR,Bihar,"National Highway 28B, Bihar",84.034555,27.195058000000003
WEST HILL,WH,SR,Kerala,"Calicut, Kerala",75.765232,11.28603
VAVERA,VVV,WR,Gujarat,"Rajula-Vijapadi Rd, Gujarat",71.441677,21.062395000000002
BAVLA,VLA,WR,Gujarat,"Bavla, Gujarat",72.36512300000001,22.833389
KANYAKUMARI,CAPE,SR,Tamil Nadu,"Kanyakumari, Tamil Nadu",77.542504,8.088028
SADIPUR HALT,XSAD,?,,,85.596052,24.932654
Vaniyambalam,VNB,SR,Kerala,"Vaniyambalam, Kerala",76.260513,11.188459
BISHNUPUR,VSU,SER,West Bengal,"Bishnupur, West Bengal",87.30107100000001,23.065499000000003
VELLAYIL,VLL,SR,Kerala,"Calicut, Kerala",75.77461,11.264509
VEJALKA,VJK,WR,Gujarat,"State Highway 38, Gujarat",71.719118,22.416769
VIRARAKKIYAM,VRQ,SR,Tamil Nadu,"Verarakiyam, Tamil Nadu",78.165859,10.939107
ABU ROAD,ABR,NWR,Rajasthan,"Sirohi Dist, Rajasthan",72.775695,24.470775
Zankhvav,ZKV,WR,Gujarat,"SH 166, Gujarat",73.31783892586827,21.45148506222334
Yavatmal,YTL,CR,Maharashtra,"Yavatmal, Maharashtra",78.11973326839507,20.387302241829445
Vailapuzha,VPZ,SR,Kerala,"Vallapuzha, Kerala",76.252495,10.842075999999999
Valadar,VLDR,WR,Gujarat,"Junagadh, Gujarat",70.724646,20.967861000000003
Balod,BXA,SECR,Chhattisgarh,"Balod, Chhattisgarh",81.205261,20.740984
Yedekumeri,YDK,SWR,Karnataka,"Yedukumeri Station, Karnataka",75.622206,12.823403
Viravasaram,VVM,SCR,Andhra Pradesh,"Palakollu, Andhra Pradesh",81.63254,16.542123999999998
Vavdi,VVD,WR,Gujarat,"State Highway 31, Gujarat",70.793468,21.714204
ERRUPALEM,YP,SCR,Andhra Pradesh,"Yerrupalem, Andhra Pradesh",80.471049,16.825374
AHERWADI,AHD,SWR,Karnataka,"Sholapur, Karnataka",75.99559,17.504915
YELGUR,YGL,SCR,Andhra Pradesh,"Yelgur Station, Andhra Pradesh",79.74703099999999,17.860901
ALAMPUR,ALMR,WR,Gujarat,"State Highway 31, Gujarat",71.699156,21.944012999999998
WANEGAON,WNG,SCR,Maharashtra,"Chudawa, Maharashtra",77.2501103802,19.1668082025
WANI,WANI,CR,Maharashtra,"Wani, Maharashtra",78.962635,20.06638
BADAMI,BDM,SWR,Karnataka,"Bagalkot, Karnataka",75.6767002,15.958918
BAGALKOT,BGK,SWR,Karnataka,"Bagalkot, Karnataka",75.7002383,16.1787931
ASAFPUR,AFR,NR,Uttar Pradesh,"Bijnor, Uttar Pradesh",78.905957,28.405553
WALAJABAD,WJ,SR,Tamil Nadu,"Walajabad, Tamil Nadu",79.81836999999999,12.797321
Wadsa,WSA,SECR,Maharashtra,"Chandrapur, Maharashtra",79.96351299999999,20.624198
BHITONI,BHTN,WCR,Madhya Pradesh,"Jabalpur, Madhya Pradesh",79.6740109,23.142728299999998
ATAMANDA,AMA,NER,Uttar Pradesh,"State Highway 37, Uttar Pradesh",79.468143,28.58606
Zampini,ZPI,SCR,Andhra Pradesh,"Zampani, Andhra Pradesh",80.71400799999999,16.199033
AMARAVILA HALT,AMVA,SR,Kerala,"Thiruvananthapuram, Kerala",77.10036199999999,8.397108999999999
AZIMGANJ CITY,ACLE,ER,West Bengal,"Police Station Rd, West Bengal",88.25887100000001,24.237941
WANSJALIYA,WSJ,WR,Gujarat,"Tarsai - Vansjaliya, Gujarat",69.873569,21.799383000000002
Ahirauli,AHU,NER,Uttar Pradesh,"State Highway 1A, Uttar Pradesh",83.03422499999999,27.30686
BELLARY JN,BAY,SWR,Karnataka,"Bellary, Karnataka",76.921995,15.145135
ALIA BADA,ALB,WR,Gujarat,"Jamnagar, Gujarat",70.210367,22.44677
ATRU,ATRU,WCR,Rajasthan,"Atru, Rajasthan",76.6702185,24.8821354
WAZERGANJ,WZJ,ECR,Bihar,"Gaya, Bihar",85.225637,24.813122
BHIND,BIX,NCR,Madhya Pradesh,"Bhind, Madhya Pradesh",78.77743530000001,26.588904900000003
WANKANER CITY,WKRC,WR,Gujarat,"Wankaner, Gujarat",70.956182,22.611810000000002
BARI BRAHMAN,BBMN,NR,Jammu and Kashmir,"Bari Brahmana, Jammu and Kashmir",74.916171,32.63896
Wena,WENA,ECR,Bihar,"Wena, Bihar",85.5319560193,25.3266239799
BALWA,WAB,WR,Gujarat,"SH 126, Gujarat",69.961069,21.895867000000003
BLOCK HUT BEAS,BLCA,,,,75.61447700000001,32.101414
Zahirabad,ZB,SCR,Andhra Pradesh,"Dist. Medak, Andhra Pradesh",77.61021299999999,17.674958
Zarpur Pali,ZP,NWR,Haryana,"Road to Nangal Mala, Haryana",76.14827000000001,28.281073000000003
Bejnal,BJN,NWR,Rajasthan,"Rajsamand, Rajasthan",73.914959,24.983198
BHAGAT KI KOTHI,BGKT,NWR,Rajasthan,"Jodhpur, Rajasthan",73.0133366,26.2484972
Karnauti Halt,KRNN,,,,85.54704889770001,25.396291565400002
Vellipalayam,VXM,SR,Tamil Nadu,"Nagapattinam, Tamil Nadu",79.843856,10.775837000000001
Amdi Halt,AMDI,SECR,Maharashtra,"Amadi, Maharashtra",79.31875600000001,21.352410000000003
Bishengarh,BISH,NWR,Rajasthan,"Jalor, Rajasthan",72.5752165,25.448874
Yadvendranagar,YDV,NER,Uttar Pradesh,"Yadvendranagar, Uttar Pradesh",82.75140999999999,25.756558
Yedapalli,YDP,SCR,Andhra Pradesh,"Telangana Region, Andhra Pradesh",77.952866,18.678662
Yogendra Dham Halt,YEAM,NER,Uttar Pradesh,"Yogendra Dham, Uttar Pradesh",81.728543,27.454598
Akora,AKW,NCR,Uttar Pradesh,"National Highway 86, Uttar Pradesh",80.139995,25.613687
Anklav,ALV,WR,Gujarat,"Anklav, Gujarat",72.999264,22.392856
BAHADUR SINGH WALA,BSS,NR,Punjab,"SH 11, Punjab",75.858906,30.319025
AZIMGANJ JN,AZ,ER,West Bengal,"Police Station Rd, West Bengal",88.256764,24.219053
ARAG,ARAG,CR,Maharashtra,"Jath Rd, Maharashtra",74.79116400000001,16.823628
Bisheshwarganj,BEU,NER,Uttar Pradesh,"Bisheshwarganj, Uttar Pradesh",81.833817,27.341282
BASBARI,BSI,NFR,Assam,"Dhubri Kochugaon Rd, Assam",89.900353,26.184354000000003
BHOJIPURA JN,BPR,NER,Uttar Pradesh,"SH 37, Uttar Pradesh",79.44724,28.4939826
Alipur Duar,APD,NFR,West Bengal,"Alipurduar, West Bengal",89.520667,26.479307000000002
BULLUANA,BHX,NR,Punjab,"Balluana, Punjab",74.78304,30.217553000000002
BILIMORA JN,BIM,WR,Gujarat,"Bilimora, Gujarat",72.970474,20.763319
BHIKAMKOR,BKC,NWR,Rajasthan,"Jodhpur, Rajasthan",72.78720299999999,26.80763
BOLARUM,BMO,SCR,Andhra Pradesh,"Secunderabad, Andhra Pradesh",78.5154167,17.5335493
BUDHLADA,BLZ,NR,Punjab,"Budhlada, Punjab",75.5496866,29.9217422
Bhalki,BHLK,SCR,Karnataka,"Bhalki, Karnataka",77.228081,18.047011100000002
BADNAPUR,BDU,SCR,Maharashtra,"Jalna, Maharashtra",75.722483,19.873979
BHIMARLAI,BMQ,NWR,Rajasthan,"National Highway 112, Rajasthan",71.88173556,25.89293086
BHANAPUR,BNP,SWR,Karnataka,"National Highway 63, Karnataka",76.036416,15.38694828
BALOTRA JN,BLT,NWR,Rajasthan,"Balotra, Rajasthan",72.248683,25.830070999999997
BAHELIA BUZURG,BFV,NER,Uttar Pradesh,"Bahelia Buzurg, Uttar Pradesh",80.512537,28.046924
Bathua Bazar,BHBR,NER,Uttar Pradesh,"Phulwaria, Uttar Pradesh",84.2321793958,26.4968303633
BHARAT KUP,BTKP,NCR,Uttar Pradesh,"Chitrakoot, Uttar Pradesh",80.76767899999999,25.217166
BHIRA KHERI,BIK,NER,Uttar Pradesh,"Lakhimpur Kheri, Uttar Pradesh",80.486132,28.334799
BAOLI,BAOL,NR,Uttar Pradesh,"Bagpat, Uttar Pradesh",77.278015354,29.140457035199997
BELA TAL,BTX,NCR,Uttar Pradesh,"Chhatarpur, Uttar Pradesh",79.55448188960001,25.2767862477
BOMADRA,BOM,NWR,Rajasthan,"Pali Marwar, Rajasthan",73.43942509,25.78029392
Banspani,BSPX,SER,Orissa,"National Highway 215, Orissa",85.42341227,22.00024281
Birpur,BIB,NCR,Rajasthan,"State Highway 2, Rajasthan",77.174223,26.155568000000002
Arasalu,ARU,SWR,Karnataka,"Arasalu, Karnataka",75.314466,13.999308999999998
Muttampatti,MPC,SWR,Tamil Nadu,"Dharmapuri, Tamil Nadu",78.152895,11.984107
Bhalej,BAJ,WR,Gujarat,"Bhalej, Gujarat",73.034499,22.633029999999998
Aswapuram,AWM,SCR,Andhra Pradesh,"Sarapaka, Andhra Pradesh",80.80126,17.821267000000002
Abhanpur Junction,AVP,SECR,Chhattisgarh,"Raipur, Chhattisgarh",81.74489899999999,21.052203000000002
Bade Arapur,BDXX,ECoR,Chhattisgarh,"Bade Arapur, Chhattisgarh",81.837917,19.011494000000003
Beliaghata Road,BGRD,ER,West Bengal,"State Highway 2, West Bengal",88.607005,22.674548
Ajanti,ANI,WR,Madhya Pradesh,"East Nimar, Madhya Pradesh",76.285956,21.893954
BAYTU,BUT,NWR,Rajasthan,"State Highway 40, Rajasthan",71.76868,25.897537999999997
BHIMGARA,BMGA,ER,West Bengal,"Birbhum, West Bengal",87.28427905,23.73804814
BELTHARA ROAD,BLTR,NER,Uttar Pradesh,"Belthara, Uttar Pradesh",83.841719,26.121418
BHAKTI NAGAR,BKNG,WR,Gujarat,"Rajkot, Gujarat",70.792278,22.282963
Depalsar,DEP,NWR,Rajasthan,"Churu, Rajasthan",74.92033749999999,28.2368573
Bhankoda,BKD,WR,Gujarat,"State Highway 138, Gujarat",72.1277773999,23.270810878299997
DHINOJ,DHJ,WR,Gujarat,"Dhinoj, Gujarat",72.2818798,23.6710024
VARANASI CITY,BCY,NER,Uttar Pradesh,"Varanasi, Uttar Pradesh",83.0141142,25.3341176
BOHANI,BNE,WCR,Madhya Pradesh,"Narsinghpur, Madhya Pradesh",78.9159773981,22.9137476381
MUMBAI DADAR WEST,DDR,WR,Maharashtra,"Mumbai, Maharashtra",72.84346500000001,19.019731
BANGALORE CANT,BNC,SWR,Karnataka,"Bengaluru, Karnataka",77.59932690000001,12.9936735
BISHANPUR HARYANA,BSPH,NR,Haryana,"Bishanpur, Haryana",76.323906,29.274012000000003
BELERHAT,BQY,ER,West Bengal,"State Highway 6, West Bengal",88.28291748000001,23.51930706
DHIGAWARA,DGW,NWR,Rajasthan,"Baswa, Rajasthan",76.613599,27.296265000000002
BOKAJAN,BXJ,NFR,Assam,"Bokajan, Assam",93.779466,26.018425999999998
BHOJO,BOJ,NFR,Assam,"Bhojo Railway Station, Assam",95.03240600000001,27.0635982
MUMBAI BANDRA TERMINUS,BDTS,WR,Maharashtra,"Mumbai, Maharashtra",72.840535,19.061911
Badulipar,BLPR,NFR,Assam,"Badulipar, Assam",93.87912899999999,26.646825
Bhachhbar,BBC,NWR,Rajasthan,"State Highway 40, Rajasthan",71.044404,25.73181
BANKE GANJ,BNKJ,NER,Uttar Pradesh,"Lakhimpur Kheri, Uttar Pradesh",80.416286,28.158478000000002
Didwana,DIA,NWR,Rajasthan,"Didwana, Rajasthan",74.55765600000001,27.406108
BINNAGURI,BNV,NFR,West Bengal,"National Highway 31C, West Bengal",89.05239089999999,26.747088299999998
DALGAON,DLO,NFR,West Bengal,"Birpara, West Bengal",89.136244,26.715384
BOKO,BOKO,NFR,Assam,"National Highway 37, Assam",91.219674,25.999791
Dudhwakhara,DKX,NWR,Rajasthan,"National Highway 65, Rajasthan",75.16531499999999,28.4587
Bariwala,BRW,NR,Punjab,"Mandi Bariwala, Punjab",74.65895300000001,30.532580000000003
BALARAMAPURAM,BRAM,SR,Kerala,"Balaramapuram, Kerala",77.05132087999999,8.430107451
Chinna Babu Samudram,CBU,SR,Tamil Nadu,"Villupuram, Tamil Nadu",79.686417,11.919465
Dahar Ka Balaji,DKBJ,NWR,Rajasthan,"Jaipur, Rajasthan",75.765669,26.944321
Chanda Fort,CAF,SECR,Maharashtra,"Chandrapur, Maharashtra",79.3122585,19.9400612
Biramitrapur,BRMP,SER,Orissa,"Birmitrapur, Orissa",84.7369583,22.3971312
Bangalbaree,BJY,NFR,West Bengal,"State Highway 10A, West Bengal",88.22942499999999,25.626454
Dalmau Junction,DMW,NR,Uttar Pradesh,"Dalmau, Uttar Pradesh",81.05365,26.075249999999997
BERIA DAULAT,BRDT,NER,Uttarakhand,"National Highway 74, Uttarakhand",79.210042,29.13221
DHAURMUI JAGHNA,DUM,WCR,Rajasthan,"State Highway 33, Rajasthan",77.53653800000001,27.292281
ALAKKUDI,ALK,SR,Tamil Nadu,"Alakudi, Tamil Nadu",79.0537095,10.77766297
Bhansi,BHNS,ECoR,Chhattisgarh,"Dhurli-Basenpur Rd, Chhattisgarh",81.26535758,18.77690197
DUMARIYA,DY,WCR,Rajasthan,"State Highway 1, Rajasthan",77.234121,26.864673
GULANA,GLNA,NWR,Rajasthan,"State Highway 25, Rajasthan",76.564974,27.10333
BARWA SAGAR,BWR,NCR,Uttar Pradesh,"Jhansi(0510-2440441), Uttar Pradesh",78.731628,25.351848
CHANDNI,CDI,CR,Madhya Pradesh,"East Nimar, Madhya Pradesh",76.350657,21.427163999999998
BURAHA BHARTHA,BUBT,NCR,Uttar Pradesh,"Buraha Bharthara, Uttar Pradesh",78.67032900000001,27.108219
GHAGGHAR,GHG,NR,Punjab,"National Highway 22, Punjab",76.84804777400001,30.6111449411
GANGRAR,GGR,NWR,Rajasthan,"Gangrar, Rajasthan",74.624757,25.061279000000003
DAOTUHAJA,DJA,NFR,Assam,"National Highway 54, Assam",93.162162,25.227501
DICHPALLI,DHP,SCR,Andhra Pradesh,"Dichpalli, Andhra Pradesh",78.194667,18.613288
DAMODAR JUNCTION,DMA,SER,West Bengal,"Bardhaman, West Bengal",86.908517,23.651021
BYADGI,BYD,SWR,Karnataka,"National Highway 4, Karnataka",75.4900954675,14.6997230018
ARUNACHAL,ARCL,NFR,Assam,"Cachar, Assam",92.742995,24.855593
BHARUR,BZ,NR,Punjab,"Sunam, Punjab",75.8156104224,30.165006839
GINIGERA,GIN,SWR,Karnataka,"Ginigera, Karnataka",76.247613,15.348226
BANAVAR,BVR,SWR,Karnataka,"National Highway 234, Karnataka",76.1400537476,13.395698823
DHUP DHARA,DPRA,NFR,Assam,"National Highway 37, Assam",91.066009,25.979779
DHARWAR,DWR,SWR,Karnataka,"Dharwad, Karnataka",75.004552,15.440386
Dhanpura,DNPR,WR,Gujarat,"State Highway 133, Gujarat",72.212366,23.453415
FURKATING JN,FKG,NFR,Assam,"K B Rd, Assam",94.00269200000001,26.465652000000002
BAGWALI,BWB,NWR,Punjab,"National Highway 64, Punjab",74.772519,30.033151999999998
BHAVANAGAR PARA,BVP,WR,Gujarat,"Bhavnagar, Gujarat",72.11868199999999,21.770889999999998
BHAVNAGAR TERMINUS,BVC,WR,Gujarat,"Bhavnagar, Gujarat",72.141059,21.781668
Dornahalli,DOY,SWR,Karnataka,"Dornahalli, Karnataka",76.42625,12.433086000000001
Bordhal,BXY,CR,Madhya Pradesh,"Amla, Madhya Pradesh",78.348164,21.997011
Digha Flag Station,DGHA,?,West Bengal,"State Highway 57, West Bengal",87.507655,21.622377
Krishnarajanagara,KRNR,SWR,Karnataka,"Krishnarajanagara, Karnataka",76.38862689999999,12.4454105
Ghatpuri,GTP,NER,Uttar Pradesh,"State Highway 33, Uttar Pradesh",79.20593600000001,28.125245999999997
Dalimgaon,DLX,NFR,West Bengal,"Dhankoil to Dalimgaoun, West Bengal",88.38629999999999,25.640548000000003
Bhasila,BSLA,ER,West Bengal,"Bhasila Railway Station, West Bengal",88.65854499999999,22.665494000000002
Dolaji Ka Khera,DJKR,NWR,Rajasthan,"Pali, Rajasthan",73.882498,25.537166
GUNDRATIMADUGU,GUU,SCR,Andhra Pradesh,"Mahbuababad-Badrachalam Rd, Andhra Pradesh",80.079953,17.532281
FATEH SINGHPURA,FSP,WCR,Rajasthan,"State Highway 1, Rajasthan",77.1469610779,26.8216101334
DULARIA,DRA,WCR,Madhya Pradesh,"Itarsi, Madhya Pradesh",77.654362,22.575660999999997
SIKRODA MINA,SKDM,,,,77.002212,26.722854
GADIGANURU,GNR,SWR,Karnataka,"Bellary, Karnataka",76.599178,15.219036000000001
DHURWASIN,DRSN,SECR,Madhya Pradesh,"Parasi, Madhya Pradesh",81.845641,23.129052
GAURIPUR,GUP,NFR,Assam,"Gauripur, Assam",89.952056,26.078321
GANKAR,GALE,ER,West Bengal,"Gankar, West Bengal",88.07289439819999,24.404804119599998
HARKIA KHAL,HKL,WR,Rajasthan,"State Highway 31, Rajasthan",74.91966500000001,24.363234000000002
GUNDLA POCHAMPALLI,GDPL,SCR,Andhra Pradesh,"Rangareddy, Andhra Pradesh",78.488371,17.568097
Falimari,FLM,NFR,West Bengal,"Falimari, West Bengal",89.5868746,26.0707762
JALNA,J,SCR,Maharashtra,"Jalna, Maharashtra",75.893142,19.830781
Jagadishpur,JGD,ER,Jharkhand,"Jagadishpur, Jharkhand",86.525172,24.273027000000003
Ghatwad,GTWD,WR,Gujarat,"Junagadh, Gujarat",70.74961099999999,20.92654
JNANA BHARTI HALT,GNB,SWR,Karnataka,"Mysore Road Bengaluru, Karnataka",77.511242,12.935329000000001
GOHANA,GHNA,NR,Haryana,"Gohana, Haryana",76.68937799999999,29.140297
DINGWAHI,DWI,NCR,Uttar Pradesh,"National Highway 76, Uttar Pradesh",80.414159,25.416805
GUJRAN BALWA,GLBN,NR,Uttar Pradesh,"State Highway 57, Uttar Pradesh",77.301364624,29.4068014069
DHANSIRI,DSR,NFR,Nagaland,"Bridge, Nagaland",93.613598,25.810836
GOLA GOKARANATH,GK,NER,Uttar Pradesh,"Gola, Uttar Pradesh",80.475468,28.084651
DASUYA,DZA,NR,Punjab,"Dasuya, Punjab",75.657932,31.80853
SWARUPGANJ,SRPJ,NWR,Rajasthan,"Sirohi Road, Rajasthan",72.9319259351,24.6581702628
Hansi,HNS,NWR,Haryana,"Hissar, Haryana",75.94724099999999,29.088276999999998
Hadyal,HYL,NWR,Rajasthan,"MDR 97, Rajasthan",75.26504100000001,28.526882999999998
Goverdhan,GDO,NCR,Uttar Pradesh,"Mathura District, Uttar Pradesh",77.46164300000001,27.520546
Jadoli Ka Bas,JBS,NCR,Rajasthan,"Alwar, Rajasthan",76.880759,27.539231
Firozpur City,FZP,NR,Punjab,"Firozpur, Punjab",74.600792,30.962007
Ezhukone,EKN,SR,Kerala,"Kollam-Tirumangalam Rd, Kerala",76.715068,8.979142999999999
Garhshankar,GSR,NR,Punjab,"Garhshankar, Punjab",76.14241700000001,31.21799
Ghosipura,GOPA,NCR,Madhya Pradesh,"Gwalior, Madhya Pradesh",78.150553,26.215133
Urga,URGA,SECR,Chhattisgarh,"Korba, Chhattisgarh",82.736062,22.265791999999998
Ghovarash Ghona,GGV,ER,West Bengal,"Ghoraras Ghona, West Bengal",88.78289199999999,22.651678
Garhi Manikpur,GRMR,NR,Uttar Pradesh,"Garhi Manikpur, Uttar Pradesh",81.40315299999999,25.786329
Dantarda Kalan,DTQ,NCR,Madhya Pradesh,"State Highway 6, Madhya Pradesh",76.71403099999999,25.763299999999997
JALPUR,JLQ,?,Uttar Pradesh,"MDR 65W, Uttar Pradesh",78.870355,29.012363999999998
HARRAD,HRV,SECR,Madhya Pradesh,"Shahdol, Madhya Pradesh",81.90404000000001,23.161136
HIRA NAGAR,HRNR,NR,Jammu and Kashmir,"Hiranagar, Jammu and Kashmir",75.268733,32.487007000000006
JANKAMPET JN,JKM,SCR,Andhra Pradesh,"Nizamabad, Andhra Pradesh",78.05386,18.70264
JOYCHANDI PAHAR,JOC,SER,West Bengal,"Purulia, West Bengal",86.68033899999999,23.516393
HARINAGAR,HIR,ECR,Bihar,"Ramnagar, Bihar",84.324507,27.156647
JUCHANDRA,JCNR,CR,Maharashtra,"NH 8, Maharashtra",72.87245142,19.35986171
Jharkhandi,JKNI,NER,Uttar Pradesh,"MDR 10E, Uttar Pradesh",82.17975597290001,27.4330507545
HARIPPAD,HAD,SR,Kerala,"Haripad 0479-2412714, Kerala",76.46222900000001,9.279602
HURMUJPUR HALT,HMPR,CR,Maharashtra,"Maharashtra, Maharashtra",83.35227499999999,25.721525
JALILA ROAD,JIL,WR,Gujarat,"Botad, Gujarat",71.820315,22.23946
Intiyathok,ITE,NER,Uttar Pradesh,"MDR 10E, Uttar Pradesh",82.0254415802,27.275552861799998
JALIYA DEVANI,JALD,WR,Gujarat,"Ranuja Village Rd, Gujarat",70.399597,22.420182999999998
KADIPUR,KDQ,NER,Uttar Pradesh,"National Highway 29, Uttar Pradesh",83.09130300000001,25.44872
IRADATGANJ,IDGJ,NCR,Uttar Pradesh,"Allahabad, Uttar Pradesh",81.81928099999999,25.317889
HADMATIYA JN,HM,WR,Gujarat,"State Highway 98, Gujarat",70.47043762019999,22.4279053359
JAGANNATH TEMPLE GATE,JGE,SR,Kerala,"Mahe, Kerala",75.507837,11.737975
HATI,HATI,WCR,Madhya Pradesh,"MDR 11, Madhya Pradesh",80.843299,24.68924
HOLALKERE,HLK,SWR,Karnataka,"National Highway 13, Karnataka",76.1300544724,14.038157957300001
JARANDESHWAR,JSV,CR,Maharashtra,"SH 61, Maharashtra",74.0773198273,17.7507667858
Kallkiri,KCI,SCR,Andhra Pradesh,"Punganur Rd, Andhra Pradesh",78.801131,13.643625
KONANUR,KRNU,SWR,Karnataka,"Nanjungudu-Chamarajanagara Rd, Karnataka",76.809835,12.025333999999999
KHEKRA,KEX,NR,Uttar Pradesh,"Tronica City, Uttar Pradesh",77.288916,28.871499999999997
Siwani,SWNI,NWR,Rajasthan,"National Highway 65, Rajasthan",75.6040669287,28.9148353709
JARTI,JRT,?,Orissa,"Jarti Station, Orissa",82.66510099999999,18.890456
HANDIA KHAS,HDK,NER,Uttar Pradesh,"Handia, Uttar Pradesh",82.18941,25.357472
Jhanjharpur,JJP,?,Bihar,"Madhubani, Bihar",86.267833,26.228493
Jorkian,JRKN,NWR,Rajasthan,"Hanumangarh, Rajasthan",74.2221512,29.8325238
Krishnachandrapur,KCV,SER,Orissa,"Mayurbhanj, Orissa",86.82005,21.824613
Jalesar City,JSC,NCR,Uttar Pradesh,"Jalesar, Uttar Pradesh",78.30634,27.459871
Harua Road,HRO,ER,West Bengal,"Harua Road Railway Station, West Bengal",88.689994,22.661628
Astegaon,ASTG,,,,77.927221,21.296402
Iklehra,IKR,CR,Madhya Pradesh,"Dongar Parasia, Madhya Pradesh",78.711385,22.207929
Jitakheri,JKZ,?,Haryana,"Bhiwani, Haryana",75.9873709528,29.0117786412
Habanghata,HHT,SWR,Karnataka,"Habanghata, Karnataka",76.2495220447,13.226848573
KADLIMATTI,KLM,SWR,Karnataka,"State Highway 20, Karnataka",75.796092,16.236489
KARCHHA,KDHA,WR,Madhya Pradesh,"State Highway 18, Madhya Pradesh",75.9098425183,23.1048189579
KHUNDAUR,KDF,NR,Uttar Pradesh,"Ramapur Railway Station, Uttar Pradesh",82.01505399999999,26.020077
KUNTIGHAT,KJU,ER,West Bengal,"Kuntighat Railway Station, West Bengal",88.413149,23.016799000000002
KOTHA PAKKI,KTPK,NR,Rajasthan,"National Highway 15, Rajasthan",73.966186,30.143767
KILANWALI PUNJAB,KLWL,NR,Punjab,"National Highway 15, Punjab",74.11242,30.137221
KHARESHWAR ROAD,KHRS,WR,Gujarat,"State Highway 7, Gujarat",71.9804719385,23.0627851439
Kalgupur,KCP,SCR,Karnataka,"Hulsoor, Karnataka",77.19175,18.163878
KAJGAON TERHWAN,KJTW,NR,Uttar Pradesh,"Kajgaon, Uttar Pradesh",82.70545000000001,25.685669
KHALILPUR,KIP,NR,Haryana,"State Highway 26, Haryana",76.67836199999999,28.274856
KHURHAND,KHU,NCR,Uttar Pradesh,"Atarra, Uttar Pradesh",80.49498,25.352584
KHAJRI,KAW,WCR,Madhya Pradesh,"Shivpuri, Madhya Pradesh",77.617075,25.563233999999998
KIRLOSKARVADI,KOV,CR,Maharashtra,"Sangli, Maharashtra",74.41635799999999,17.084152
Kendujhargarh,KDJR,ECoR,Orissa,"Kendujhar, Orissa",85.62690500000001,21.66029
Tikra Ph,TKRA,?,West Bengal,"State Highway 4, West Bengal",87.531081,21.664080000000002
Khatima,KHMA,NER,Uttarakhand,"Khatima, Uttarakhand",79.969431,28.915440999999998
KHARWA,KRW,NWR,Rajasthan,"Ajmer, Rajasthan",74.42653,26.204383999999997
KARIMUDDIN PUR,KMDR,NER,Uttar Pradesh,"Karimdinpur, Uttar Pradesh",83.860581,25.700369000000002
KARAD,KRD,CR,Maharashtra,"Satara, Maharashtra",74.215686,17.310011
KAMATHE,KMAH,KR,Maharashtra,"Maharashtra, Maharashtra",73.515552,17.477292
KALDHARI,KLDI,SCR,Andhra Pradesh,"Kaldhari Main Rd, Andhra Pradesh",81.678046,16.837853
KAMLAPUR,KMP,NER,Uttar Pradesh,"Kamalpur, Uttar Pradesh",80.822278,27.378437
KADALUNDI,KN,SR,Kerala,"Kozhikode district, Kerala",75.82803299999999,11.133481
KATKA,KFK,NER,Uttar Pradesh,"Mirzapur, Uttar Pradesh",82.634249,25.250251
Kaklur,KKLU,ECoR,Chhattisgarh,"Kaklur, Chhattisgarh",81.619792,18.883305
Jamwala,JVL,WR,Gujarat,"Junagadh, Gujarat",70.772358,20.971057
