station_name,station_code,zone,division,state,address,latitude,longitude
BADARWAS,BDWS,WCR,BPL,Madhya Pradesh,"Badarwas, Madhya Pradesh",24.98333982,77.56182792
BAIJNATH PAPROLA,BJPL,NR,FZR,Himachal Pradesh,"Paprola, Himachal Pradesh",32.050369,76.632508
BANTANAHAL,BLL,SCR,GTL,Andhra Pradesh,"Rayalaseema Region, Andhra Pradesh",15.16290019,77.27572365
BAGMAR,BMA,CR,BSL,Madhya Pradesh,"East Nimar, Madhya Pradesh",21.7371288607,76.3616019397
BOLWAD,BLWD,CR,,Maharashtra,"Bolwad, Maharashtra",16.823851,74.719998
BAMANI,BMNI,CR,,Maharashtra,"State Highway 161, Maharashtra",17.512801,75.23764299999999
Barhni,BNY,NER,LJN,Uttar Pradesh,"Semari - Bisokhar Rd, Uttar Pradesh",27.4957951,82.7918337
Bhadravati,BDVT,SWR,MYS,Karnataka,"Bhadravati, Karnataka",13.8424287,75.702832
BAPUDHAM MOTIHARI,BMKI,ECR,SPJ,Bihar,"Motihari, Bihar",26.655733,84.90529000000001
BHIWANDI ROAD,BIRD,CR,BB,Maharashtra,"Bhiwandi, Maharashtra",19.268544,73.045654
BARI SADRI,BI,NWR,AII,Rajasthan,"Bari Sadri, Rajasthan",24.411465,74.468715
BHILAD,BLD,WR,MUMBAI,Gujarat,"Bhilad, Gujarat",20.275323200000003,72.887446
ALMAW,ALMW,NER,,Uttar Pradesh,"Allahabad, Uttar Pradesh",25.259915,82.489941
BAGRI SAJJANPUR,BGX,NWR,,Rajasthan,"Haripur, Rajasthan",25.916759000000003,73.821842
VASTRAPUR,VTP,WR,BHAVNAGAR,Gujarat,"Ahmedabad, Gujarat",23.00802,72.517982
BANDHNATH,BNTH,WR,,Gujarat,"Shapur, Gujarat",21.434145,70.356879
BIJOOR,BIJR,KR,,Karnataka,"Udupi, Karnataka",13.8221962,74.6420535
BANAS,BNS,NWR,AII,Rajasthan,"Sirohi Road, Rajasthan",24.7131638,72.98872560000001
Bhilpur,BILP,WR,,Gujarat,"Vadodara, Gujarat",22.196155,73.323477
BHAGWANPURA,BGPR,NWR,,Rajasthan,"Somesar, Rajasthan",25.419012,73.36331200000001
BANTA RAGHUNATHGARH,BGG,NWR,,Rajasthan,"Somesar, Rajasthan",25.60180707,73.52738176000001
Bijaipur Road,BJPR,NCR,,Madhya Pradesh,"Bijaipur Road, Madhya Pradesh",26.196877,77.305586
Bamiana,BMY,NER,IZN,Uttar Pradesh,"To Vishartganj, Uttar Pradesh",28.26312382,79.3291058
Banbihari Gwalipur,BNHR,ECoR,,Odisha,"State Highway 12, Orissa",20.33902661,86.20503345
Bhatpura,BHAT,NCR,,Madhya Pradesh,"State Highway 2, Madhya Pradesh",26.327284,77.674711
Brij Nagar,BINR,NCR,AGC,Rajasthan,"Bharatpur, Rajasthan",27.439639,77.089708
Balikotia,BKS,NFR,,Assam,"Mathaouri Rd, Assam",26.46830942,92.57044308
Bir,BIR,WCR,BPL,Madhya Pradesh,"East Nimar, Madhya Pradesh",22.05264,76.547232
Bhadri,BHDR,NR,LKO,Uttar Pradesh,"National Highway 24B, Uttar Pradesh",25.6766583,81.56775470000001
Bedham,BEDM,NCR,AGC,Rajasthan,"State Highway 14, Rajasthan",27.453929,77.209461
BADARPUR JN,BPB,NFR,LMG,Assam,"03845-269546., Assam",24.8651775,92.5563227
GHAT NANDUR,GTU,SCR,SC,Maharashtra,"Ghat Nadur, Maharashtra",18.722978,76.563483
Bantawala,BNTL,SWR,MYS,Karnataka,"Bantwal, Karnataka",12.878545,75.034456
Birahalli,BRBL,SWR,,Karnataka,"Birahalli, Karnataka",12.667132,76.38519600000001
BASUCHAK,BSCK,NER,,Uttar Pradesh,"Basuchak-Rampur Mangha Rd, Uttar Pradesh",25.53140767,83.34822341
ANDAMPALIAM,AND,SR,,Tamil Nadu,"Maniyam St, Tamil Nadu",12.08842638,79.16898527
BARETA,BRZ,NR,DLI,Punjab,"Bareta, Punjab",29.859333900000003,75.69240260000001
BARGAWAN,BRGW,WCR,JBP,Madhya Pradesh,"Bargawa, Madhya Pradesh",24.197002,82.455989
BARSATHI,BSY,NR,,Uttar Pradesh,"State Highway 36, Uttar Pradesh",25.564133,82.473946
Bimlagarh Junction,BUF,SER,CKP,Odisha,"Sundargarh, Orissa",21.964332,85.017326
BASI KIRATPUR,BSKR,NR,MB,Uttar Pradesh,"Kiratpur, Uttar Pradesh",29.497228000000003,78.213283
CHANDISAR,CDS,WR,,Gujarat,"Banaskantha, Gujarat",24.2064915,72.3128162
BHATINDA JN,BTI,NR,UMB,Punjab,"Bathinda, Punjab",30.209488,74.932083
BALIMARA,BTZ,NFR,,Assam,"Naharkatiya to Nigam Rd, Assam",27.236868,95.333576
PATHANKOT,PTK,NR,FZR,Punjab,"NH 20, Punjab",32.271804,75.644427
BHAVANI NAGAR,BVNR,CR,PUNE,Maharashtra,"Tasgaon Rd, Maharashtra",17.156895,74.312946
Bighapur,BQP,NR,LKO,Uttar Pradesh,"State Highway 38, Uttar Pradesh",26.3551471,80.6934544
AMALA NAGAR,AMLR,SR,,Kerala,"Thrissur, Kerala",10.561834,76.171838
Balaghat Junction,BTC,SECR,NGP,Madhya Pradesh,"Balaghat, Madhya Pradesh",21.8116285,80.19988529999999
Baori Thikria,BOTI,NWR,JAIPUR,Rajasthan,"National Highway 11, Rajasthan",27.41454869,75.511335
Barog,BOF,NR,UMB,Himachal Pradesh,"Barog, Himachal Pradesh",30.8908529,77.0829696
Basantapur,BSTP,ECoR,KUR,Odisha,"National Highway 215, Orissa",21.548768,85.67658999999999
Battulapuram,BTM,SCR,,Andhra Pradesh,"Battulapuram Station, Andhra Pradesh",13.74759508,78.30580244
Baiswara,BSWA,NR,,Uttar Pradesh,"State Highway 38, Uttar Pradesh",26.284843,80.83471200000001
Berhampore Court,BPC,ER,SDAH,West Bengal,"Berhampore, West Bengal",24.0890841,88.263642
Atirampattinam,AMM,SR,TPJ,Tamil Nadu,"Muthupet, Tamil Nadu",10.332285228976446,79.38580758869648
Chirawa,CRWA,NWR,JAIPUR,Rajasthan,"SH 13, Rajasthan",28.223341365041605,75.65068451687694
Banwali,BWC,NWR,BKN,Rajasthan,"Sri Ganganagar, Rajasthan",29.91997899999999,74.029894
Barasat,BT,ER,,West Bengal,"Kolkata, West Bengal",22.72388,88.48348299999999
Baijnathpur,BYP,ECR,SPJ,Bihar,"State Highway 59, Bihar",25.901014,86.653766
Bahadurpur,BPD,ER,SDAH,West Bengal,"Bahadurpur, West Bengal",23.4385195,88.4633792
Barsuan,BXF,SER,CKP,Odisha,"Sundargarh, Odisha",21.847398,85.119799
Amolwa,AMO,ECR,SPJ,Bihar,"Pashchim Champaran, Bihar",27.211161,84.478487
BAYANA JN,BXN,WCR,KOTA,Rajasthan,"Bayana, Rajasthan",26.916354,77.29713100000001
Sukhshena,SKEN,,,,,25.790577,87.111962
DUNGARPUR,DNRP,NWR,AII,Rajasthan,"State Highway 10, Rajasthan",23.867175000000003,73.69546199999999
CHAURE BAZAR,CHBR,NR,,Uttar Pradesh,"State Highway 9, Uttar Pradesh",26.469531,82.118735
DUDWA,DDW,NER,LJN,Uttar Pradesh,"Dudwa, Uttar Pradesh",28.50831,80.672161
CHOKI SORATH,CKE,WR,,Gujarat,"National Highway 8D, Gujarat",21.659142000000003,70.525813
Chilhia,CIH,NER,LJN,Uttar Pradesh,"State Highway 1A, Uttar Pradesh",27.35207,82.990864
DHULIAN GANGA,DGLE,ER,MALDA,West Bengal,"National Highway 34, West Bengal",24.672086,87.937644
CHIDAMBARAM,CDM,SR,TPJ,Tamil Nadu,"Chidambaram, Tamil Nadu",11.391471,79.7033411
CHHOTI ODAI,COO,WCR,KOTA,Rajasthan,"SH 25, Rajasthan",26.558703,76.805294
CHAMUA,CAMU,ECR,SPJ,Bihar,"National Highway 28B, Bihar",27.1377021778,84.40083419070001
Dethli,DHLI,WR,,Gujarat,"State Highway 19, Gujarat",23.486172,72.10305100000001
DAINHAT,DHAE,ER,,West Bengal,"Daihaat Rd, West Bengal",23.60191,88.17026899999999
DEVARGUDDA,DAD,SWR,MYS,Karnataka,"Hanumanamatti, Karnataka",14.66779,75.57614099999999
Dewalgaon,DEW,SECR,NGP,Maharashtra,"Warsa Rd, Maharashtra",20.8911603401,80.0792665497
BIJWASAN,BWSN,NR,DLI,,"Bijwasan, Delhi NCT",28.536700000000003,77.051292
DOBBSPET,DBS,SWR,,Karnataka,"Dobbasapete, Karnataka",13.2331801567,77.2491554279
DHANDHUKA,DCK,WR,BHAVNAGAR,Gujarat,"Dhandhuka, Gujarat",22.384024,71.975613
Cooch Behar,COB,NFR,APDJ,West Bengal,"Cooch Behar, West Bengal",26.3029681,89.6653098
Cherukara,CQA,SR,,Kerala,"Cherukara, Kerala",10.929228,76.22811899999999
DELHI SARAI ROHILLA,DEE,NR,DLI,,"New Rohtak road, Delhi NCT",28.662992,77.187106
DAYA BASTI,DBSI,NR,DLI,,"Zakhira, Delhi NCT",28.667329,77.17138999999999
Charawan,CWN,NR,,Punjab,"State Highway 16, Punjab",30.501187,74.578082
Dundlodh Mukundgarh,DOB,NWR,JAIPUR,Rajasthan,"Mukandgarh, Rajasthan",27.93879936977548,75.23735384456813
Bawani Khera,BWK,NWR,BKN,Haryana,"Bawani Khera, Haryana",28.939509,76.032707
Baharu,BARU,ER,,West Bengal,"Baharu, West Bengal",22.205278,88.44446
DOHNA,DOX,NER,IZN,Uttar Pradesh,"State Highway 37, Uttar Pradesh",28.434064000000003,79.432729
DORNAKAL JN,DKJ,SCR,SC,Andhra Pradesh,"Garla, Andhra Pradesh",17.445987000000002,80.153157
GANGAPUR CITY,GGC,WCR,KOTA,Rajasthan,"Gangapur, Rajasthan",26.468979,76.72770799999999
DHARAMPUR,DMPR,NR,,Uttar Pradesh,"National Highway 93, Uttar Pradesh",28.150306,78.265728
DHORAJI,DJI,WR,BHAVNAGAR,Gujarat,"Dhoraji, Gujarat",21.72217,70.44478000000001
DALAUDA,DLD,WR,RATLAM,Madhya Pradesh,"Dalauda, Madhya Pradesh",23.948637,75.105361
TAKHRAU,TKRU,NCR,,Uttar Pradesh,"Takhrau, Uttar Pradesh",27.274196,79.212452
DUSKHEDA,DSK,CR,BSL,Maharashtra,"Jalgaon, Maharashtra",21.073708,75.839083
Ding,DING,NWR,BKN,Haryana,"Sirsa, Haryana",29.4610537,75.2606046
DHAPARA DHAM,DHPD,ER,,West Bengal,"National Highway 34, West Bengal",24.195866,88.246087
DHAMNI,DNE,SCR,NED,Maharashtra,"Hingoli, Maharashtra",19.647058,77.177888
DHIRGANJ,DHRJ,NR,,Uttar Pradesh,"State Highway 9, Uttar Pradesh",25.745642,81.924339
GADAG JN,GDG,SWR,UBL,Karnataka,"Gadag, Karnataka",15.437048,75.642481
DAUNDAJ,DNJ,CR,PUNE,Maharashtra,"Indraprastha Rd, Maharashtra",18.2300065666,74.176780918
DAVANGERE,DVG,SWR,MYS,Karnataka,"Davanagere, Karnataka",14.467834,75.92229
DEORAGRAM,DRGM,WCR,JBP,Madhya Pradesh,"Gajarbahara, Madhya Pradesh",24.096925,82.35246400000001
DAMOY,DMYA,WCR,,Madhya Pradesh,"State Highway 11, Madhya Pradesh",23.971208,80.99678700000001
KADUR,DRU,SWR,MYS,Karnataka,"Kadur, Karnataka",13.552501,76.008846
DHAMTAN SAHIB,DTN,NR,DLI,Haryana,"Jind District, Haryana",29.688827,76.004006
FARIDKOT,FDK,NR,FZR,Punjab,"Faridkot, Punjab",30.682857,74.76137999999999
Daulatpur Haryana,DULP,NR,,Haryana,"National Highway 65, Haryana",29.452123,75.88859
Dapsaura,DPSR,NCR,,Uttar Pradesh,"National Highway 86, Uttar Pradesh",25.983503,80.202954
Dumerta,DMF,SER,CKP,Odisha,"Rourkela, Orissa",22.185683,84.914683
Dharmapuri,DPJ,SWR,SBC,Tamil Nadu,"Dharmapuri, Tamil Nadu",12.126595,78.154742
Delvada,DVA,WR,BHAVNAGAR,Gujarat,"Delvada, Gujarat",20.773429,71.041529
Dumri Khurd,DKU,SECR,,Maharashtra,"Dumri Khurd, Maharashtra",21.310416,79.312269
Dhansu,DNX,NR,UMB,Haryana,"National Highway 65, Haryana",29.211731,75.801658
Dholi Bhal,DIBL,WR,,Gujarat,"Rayaka, Gujarat",22.44572,72.0826
Deshpran Ph,DSPN,SER,KGP,West Bengal,"Bajkul, West Bengal",22.029347,87.817047
Detroj,DTJ,WR,AHMEDABAD,Gujarat,"State Highway 133, Gujarat",23.3320278103,72.1765459082
GURNAY,GRN,NR,UMB,Punjab,"MDR 102, Punjab",29.874366637,75.80467660219999
GILL,GILL,NR,UMB,Punjab,"Ludhiana, Punjab",30.840521000000003,75.848169
DARRITOLA,DTL,SECR,BSP,Chhattisgarh,"National Highway 78, Chhattisgarh",23.289638,82.395751
Dewan Hat,DWT,NFR,APDJ,West Bengal,"Dewan, West Bengal",26.3029681,89.6653098
FUNGO HALT,FNO,ECR,,Bihar,"Fungo, Bihar",25.6187302859,86.6044763025
FARHEDI,FRD,NR,,Uttar Pradesh,"Moradabad- Chandausi Rd, Uttar Pradesh",28.711716968,78.7937161591
GOLAKGANJ,GKJ,NFR,APDJ,Assam,"Golokganj, Assam",26.108359,89.83064999999999
Fatehpur Chursi,FTC,NR,,Uttar Pradesh,"State Highway 38, Uttar Pradesh",26.843511,80.26179
Gangauli,GNGL,NER,,Uttar Pradesh,"Jaunpur, Uttar Pradesh",25.668107000000003,82.86309299999999
GOKAK ROAD,GKK,SWR,UBL,Karnataka,"Belagavi, Karnataka",16.205164,74.738839
GURLI RAMGARHWA,GRRG,NER,,Uttar Pradesh,"Ghughli Bazar, Uttar Pradesh",27.185739,83.771432
FAKHRABAD,FKB,SCR,,Andhra Pradesh,"Basara, Andhra Pradesh",18.824644,77.974481
GHORPURI,GPR,CR,,Maharashtra,"Pune, Maharashtra",18.5278209233,73.893448392
GOLHALLI,GHL,SWR,SBC,Karnataka,"State Highway 74, Karnataka",13.148289,77.413983
Fateh Singhwala,FSW,NWR,,Rajasthan,"Sri Ganganagar, Rajasthan",29.91997899999999,74.029894
DUDHIA KHURD,DYK,NER,IZN,Uttar Pradesh,"State Highway 21, Uttar Pradesh",28.46474,80.19780499999999
Govindgarh Malikpur,GND,NWR,JAIPUR,Rajasthan,"Govindgarh, Rajasthan",27.240582,75.64500100000001
GOREGAON ROAD,GNO,KR,,Maharashtra,"Raigad, Maharashtra",18.162498,73.30253
DIWANKHAVATI,DWV,KR,,Maharashtra,"Maharashtra, Maharashtra",17.855413000000002,73.418174
GIRIMAIDAN,GMDN,SER,,West Bengal,"Kharagpur, West Bengal",22.340478,87.306151
GARNA SAHIB,GSB,NR,FZR,Punjab,"National Highway 1A, Punjab",31.7805618081,75.65349208250001
GOKULPUR,GKL,SER,,West Bengal,"Midnapore, West Bengal",22.375923,87.293716
GULMA,GLMA,NFR,APDJ,West Bengal,"National Highway 31, West Bengal",26.802802,88.403784
ISAND,EN,WR,,Gujarat,"Khodiyar, Gujarat",23.294039,72.484975
DUDDHINAGAR,DXN,ECR,DHN,Uttar Pradesh,"Sonebhadra, Uttar Pradesh",24.2090318514,83.21679153630001
GAJARA BAHARA,GAJB,WCR,JBP,Madhya Pradesh,"Gajarbahara, Madhya Pradesh",24.05344,82.31176099999999
Gumman,GMM,NR,UMB,Himachal Pradesh,"Parwanoo, Himachal Pradesh",30.842438,76.97194
Gobarwahi,GBRI,SECR,NGP,Maharashtra,"State Highway 251, Maharashtra",21.514747,79.723237
Dalli Rajhara,DRZ,SECR,R,Chhattisgarh,"Dalli Rajhara, Chhattisgarh",20.586729,81.067973
Gir Hadmatiya,GRHM,WR,,Gujarat,"Jambur, Gujarat",20.988488,70.687208
Gorakhnath,GRKN,ECoR,KUR,Odisha,"Jagatsinghpur, Orissa",20.308158,86.260098
Bagula,BGL,ER,,West Bengal,"Bagula, West Bengal",23.33546471,88.64640372000001
Guru Harsahai,GHS,NR,FZR,Punjab,"Panjeke, Punjab",30.715001,74.399987
Garh Baruari,GEB,ECR,SPJ,Bihar,"Garh Baruari, Bihar",26.019349,86.605596
Gevra Road,GAD,SECR,BSP,Chhattisgarh,"Korba, Chhattisgarh",22.348524,82.64566
Ghori Halt,GHRI,NR,,Uttar Pradesh,"sharda nehar, Uttar Pradesh",27.373959,80.503293
Ganjmuradabad,GJMB,NR,,Uttar Pradesh,"Sharda Nehar, Uttar Pradesh",26.987889000000003,80.177008
Gaju Halt,GAJU,NR,,Uttar Pradesh,"State Highway 25, Uttar Pradesh",27.204231,80.37297299999999
GANGINENI,GNN,SCR,SC,Andhra Pradesh,"Yerrupalem, Andhra Pradesh",16.781754,80.498954
HARRAWALA,HRW,NR,MB,Uttarakhand,"Dehradun, Uttarakhand",30.260892,78.097705
NAGROTA SURIYAM,NGRS,NR,FZR,Himachal Pradesh,"State Highway 22, Himachal Pradesh",32.051899,76.09101
Hole Narsipur,HLN,SWR,MYS,Karnataka,"Hassan District, Karnataka",12.786495,76.24646
HARANGUL,HGL,CR,SUR,Maharashtra,"State Highway 77, Maharashtra",18.385198,76.48091199999999
HOMBAL,HBL,SWR,UBL,Karnataka,"Belavaniki, Karnataka",15.520136,75.576122
HARDA,HD,WCR,BPL,Madhya Pradesh,"Harda, Madhya Pradesh",22.338414,77.10084
HATIKHALI,HTL,NFR,LMG,Assam,"North Cachar Hills, Assam",25.61107,93.090848
JAORA,JAO,WR,RATLAM,Madhya Pradesh,"Jaora, Madhya Pradesh",23.627773,75.11563199999999
HINDUMALKOTE,HMK,NR,UMB,Rajasthan,"National Highway 15, Rajasthan",30.147103,73.925834
GHUNAS,GUNS,NR,,Punjab,"Ghunas Railway Station, Punjab",30.320113000000003,75.420592
HARGAON,HA,NER,LJN,Uttar Pradesh,"Hargaon, Uttar Pradesh",27.769192,80.728229
HAMIRGARH,HMG,NWR,AII,Rajasthan,"Hamirgarh, Rajasthan",25.187264,74.616939
HAGARI,HGI,SCR,GTL,Karnataka,"National Highway 63, Karnataka",15.1512387259,77.0517473206
HAPA ROAD,HPRD,WR,,Gujarat,"National Highway 8, Gujarat",23.540458,72.938107
PATTAMBI,PTB,SR,PGT,Kerala,"Pattambi, Kerala",10.8019329802,76.1813366473
Pabnawa Jasmahinder Halt,PBJM,NR,,Haryana,"Haryana, Haryana",29.8956957066,76.6527179736
HADDINAGUNDU,HDD,SCR,GTL,Karnataka,"National Highway 63, Karnataka",15.153264,76.979148
JAMSAR,JMS,NWR,BKN,Rajasthan,"Bikaner, Rajasthan",28.24751,73.398985
GOALPARA TOWN,GLPT,NFR,RNY,Assam,"Goalpara Town Rail Station, Assam",26.126535,90.620659
HEBSUR,HBS,SWR,UBL,Karnataka,"Hebsur, Karnataka",15.42206,75.283878
GUNTAKONDURU,GUK,SCR,,Andhra Pradesh,"P.P.Road, Andhra Pradesh",16.45715,81.077533
JAWALI,JAL,NWR,AII,Rajasthan,"Rania, Rajasthan",25.462722,73.39687099999999
Hazrat Nagar Halt,HZN,NR,,Uttar Pradesh,"Hazrat Nagar, Uttar Pradesh",28.633331,78.665909
Haludpukur,HLD,SER,,Jharkhand,"State Highway 50, Jharkhand",22.7428208,86.2607646
Ghausganj,GSGJ,NR,,Uttar Pradesh,"Ghausganj, Uttar Pradesh",27.135126874500003,80.2918266571
Jambara,JMV,CR,NGP,Madhya Pradesh,"Amla, Madhya Pradesh",21.943048,78.251975
Hassan Junction,HAS,SWR,MYS,Karnataka,"Hassan, Karnataka",13.003182,76.117359
Hridaypur,HHR,ER,,West Bengal,"Madhyamgram, West Bengal",22.711098,88.470282
Her,HER,SCR,SC,Maharashtra,"Latur, Maharashtra",18.4269033932,76.97130647339999
JADARAMA KUNTE,JRKT,SWR,UBL,Karnataka,"National Highway 13, Karnataka",16.2842670722,75.83866138549999
JOGIWALA,JGW,NR,,Punjab,"State Highway 19, Punjab",31.093842,75.067432
IKKAR,IKK,NR,MB,Uttarakhand,"Haridwar, Uttarakhand",29.891989,78.099997
JETHA CHANDAN,JCH,NWR,JU,Rajasthan,"Chandan, Rajasthan",26.999949,71.308307
KANSRAO,QSR,NR,MB,Uttarakhand,"Dehradun, Uttarakhand",30.0785698608,78.1417954028
JATAULA SAMPHKA,JSKA,NR,DLI,Haryana,"Hailley Mandi, Haryana",28.372602,76.799492
JHARWASAA,JWS,NWR,AII,Rajasthan,"Jharwasa, Rajasthan",26.210097,74.7074
JAWLMUKHI ROAD,JMKR,NR,FZR,Himachal Pradesh,"Jwalamukhi, Himachal Pradesh",32.015744000000005,76.226427
KANDWAL HALT,KAWL,NR,,Himachal Pradesh,"Pathankot, Himachal Pradesh",32.282959,75.76982299999999
KAYAR,KAYR,CR,NGP,Maharashtra,"State Highway 233, Maharashtra",19.90643,78.907292
JAITWAR,JTW,WCR,JBP,Madhya Pradesh,"Jaitwar, Madhya Pradesh",24.740226,80.863876
JAULKA,JUK,SCR,NED,Maharashtra,"Washim, Maharashtra",20.2854429153,77.0759090985
JUKEHI,JKE,WCR,JBP,Madhya Pradesh,"Jukehi, Madhya Pradesh",23.986873000000003,80.432389
Kanoh,KANO,NR,UMB,Himachal Pradesh,"Sadhupul, Himachal Pradesh",30.992083,77.11800600000001
JIND JN,JIND,NR,DLI,Haryana,"Jind, Haryana",29.328876,76.28961699999999
JAM JODHPUR JN,JDH,WR,BHAVNAGAR,Gujarat,"Jamjodhpur, Gujarat",21.906659,70.03138700000001
Jakhalabandha,JKB,NFR,LMG,Assam,"Jakhalabandha, Assam",26.563801,92.991109
JIVANTI HALT,JVT,ER,,West Bengal,"State Highway 11, West Bengal",24.080517,88.192446
JAMUNAMUKH,JMK,NFR,LMG,Assam,"National Highway 36, Assam",26.108194,92.741306
Kankroli,KDL,NWR,,Rajasthan,"Rajsamand, Rajasthan",25.049119,73.909586
JHAROKHAS,JRQ,ECR,DHN,Uttar Pradesh,"National Highway 75, Uttar Pradesh",24.1796156953,83.164150647
Nakaha Jungle,JEA,NER,LJN,Uttar Pradesh,"Gorakhpur, Uttar Pradesh",26.803135,83.360755
JOBA,JOBA,WCR,JBP,Madhya Pradesh,"Madhya Pradesh, Madhya Pradesh",24.096599,81.762682
JAMUAWAN,JMN,ECR,DNR,Bihar,"Jamuawan, Bihar",24.81523,85.292477
Jaroli,JRLI,SER,CKP,Odisha,"Juruli, Orissa",21.952769,85.419294
JASIA,JSS,,,Haryana,"National Highway 71A, Haryana",29.005749,76.649455
KASU,KASU,CR,,Maharashtra,"Maharashtra, Maharashtra",18.64059,73.079446
Kallai,KAL,SR,MDU,Tamil Nadu,"Kallal, Tamil Nadu",9.977293,78.670312
KARWAR,KAWR,KR,,Karnataka,"Karwar, Karnataka",14.821387,74.183139
Islampur,IPR,ECR,DNR,Bihar,"Islampur, Bihar",25.1385771015,85.2173007153
JAGDALPUR,JDB,ECoR,WAT,Chhattisgarh,"Jagdalpur, Chhattisgarh",19.066004,82.013757
CHANDAGIRIKOPAL,CGKP,SWR,,Karnataka,"State Highway 7, Karnataka",12.478701999999998,76.716049
JAWAI BANDH,JWB,NWR,AII,Rajasthan,"Pali, Rajasthan",25.114043,73.14732500000001
Jaijon Doaba,JJJ,NR,FZR,Punjab,"Jaijon Doaba, Punjab",31.349656,76.134971
JiaGanj,JJG,ER,SDAH,West Bengal,"Police Station Rd, West Bengal",24.244268,88.27698
New Garia,NGRI,,,,,22.4727,88.397713
Hosur,HSRA,SWR,SBC,Tamil Nadu,"Hosur, Tamil Nadu",12.717606,77.822839
Khamil Ghat,KBK,NWR,AII,Rajasthan,"State Highway 61, Rajasthan",25.626813,73.864884
Junichavand,JCN,WR,,Gujarat,"Junichavand, Gujarat",21.385151,70.683667
Kansiya Nes,KANS,WR,BHAVNAGAR,Gujarat,"State Highway 111, Gujarat",21.244102,70.64004200000001
KESAMUDRAM,KDM,SCR,SC,Andhra Pradesh,"Kesamudram, Andhra Pradesh",17.686252,79.89647099999999
CHINK HILL,CNHL,CR,,Maharashtra,"State Highway 77, Maharashtra",18.099269000000003,75.45468500000001
KUNDARKHI,KD,NR,MB,Uttar Pradesh,"Kundarki, Uttar Pradesh",28.6804444288,78.7880650638
Kakinada Port,COA,SCR,BZA,Andhra Pradesh,"Kakinada, Andhra Pradesh",16.955204000000002,82.240057
JANGIPUR ROAD,JRLE,ER,MALDA,West Bengal,"Raghunathganj, West Bengal",24.459515,88.04076
CHITRAKUTDHAM KARWI,CKTD,NCR,JHS,Uttar Pradesh,"Chitrakoot Karvi, Uttar Pradesh",25.217611,80.922775
Kalasumudram,KCM,SCR,GTL,Andhra Pradesh,"Chennai - Anantpur Rd, Andhra Pradesh",14.21716,78.099683
KOHDAD,KDK,CR,,Madhya Pradesh,"State Highway 15, Madhya Pradesh",21.7026228941,76.36547849
Champion,CHU,SWR,SBC,Karnataka,"KGF, Karnataka",12.936251,78.262564
CHAMARAJ,CJR,WR,RAJKOT,Gujarat,"State Highway 17, Gujarat",22.735539,71.555883
CHAJLI,CJL,NR,UMB,Punjab,"Jakhal Rd, Punjab",30.0429855351,75.81228634829999
KARKHELI,KEK,SCR,HYB,Maharashtra,"Biloli, Maharashtra",18.944571,77.73819999999999
CHAINPUR,CNPR,ECR,DHN,,,23.729821,85.582933
KUNDLI,KDI,WR,BHAVNAGAR,Gujarat,"State Highway 38, Gujarat",22.2788440574,71.68394941769999
CHHEHARTA,CIA,NR,FZR,Punjab,"Amritsar, Punjab",31.621878,74.794278
CANCONA,CNO,KR,,Goa,"Ph:-0832-2643331., Goa",15.006906,74.039454
CHONGAJAN,CJA,NFR,LMG,Assam,"local Rd, Assam",26.062329,93.818104
CASTLE ROCK,CLR,SWR,UBL,Karnataka,"National Highway 4A, Karnataka",15.397879,74.334484
KADAKOLA,KDO,SWR,MYS,Karnataka,"Mysore District, Karnataka",12.190407,76.663729
JOGIGHOPA,JPZ,NFR,RNY,Assam,"National Highway 31B, Assam",26.241537,90.576384
Kurseong,KGN,NFR,KIR,West Bengal,"Kurseong, West Bengal",26.877401000000003,88.277001
Chhotaki Masaudhi Halt,CKMI,,,,,25.3303974983,85.0317514441
Kanwat,KAWT,NWR,JAIPUR,Rajasthan,"Kanwat, Rajasthan",27.5895214437,75.67626636840001
Chintaman Ganes,CNN,WR,RATLAM,Madhya Pradesh,"Ujjain, Madhya Pradesh",23.145849,75.741029
Cinnamara,CMA,NFR,TSK,Assam,"Cinnamora, Assam",26.715527,94.169432
Chima Pahad,CMW,SCR,SC,Andhra Pradesh,"Khammam, Andhra Pradesh",17.516012,80.463656
Chitta Halt,CHTT,NCR,,Uttar Pradesh,"Chitta Halt, Uttar Pradesh",17.823439,77.53707700000001
Charkhi Dadri,CKD,NWR,BKN,Haryana,"Dist. Bhiwani, Haryana",28.600799,76.279921
Chak Safaura Halt,CKSR,NER,,Uttar Pradesh,"Mighauna, Uttar Pradesh",28.211203,79.842478
Chhaprawat,CHWT,NR,,Uttar Pradesh,"SH 18, Uttar Pradesh",28.541970328,77.79989095580001
Kodimbala Halt,KDBA,SWR,,Karnataka,"Panja Kadaba Rd, Karnataka",12.718252,75.476631
KEMRI,KEMR,NER,,Uttar Pradesh,"MDR 33W, Uttar Pradesh",28.809864,79.19779600000001
KHED TEMPLE HALT,KHTX,NWR,,Rajasthan,"Tilwara, Rajasthan",25.886234,72.109226
CHOPAN,CPU,ECR,DHN,Uttar Pradesh,"Chopan, Uttar Pradesh",24.51403,83.025843
DAHINSARA JN,DAC,WR,RAJKOT,Gujarat,"SH 24, Gujarat",22.955607,70.618291
Patsul,PTZ,SCR,,Maharashtra,"MSH24, Maharashtra",21.0022,77.038231
KHAJURHAT,KJA,NR,LKO,Uttar Pradesh,"Bikapur, Uttar Pradesh",26.525308,82.126813
